"Notes"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Arkansas"	"05"	"Washington County, AR"	"05143"	"2019"	"2019"	"Sep., 2019"	"2019/09"	21	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Washington County, AR"	"05143"	"2019"	"2019"	"Oct., 2019"	"2019/10"	12	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Washington County, AR"	"05143"	"2019"	"2019"	"Nov., 2019"	"2019/11"	23	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Washington County, AR"	"05143"	"2019"	"2019"	"Dec., 2019"	"2019/12"	15	Not Applicable	Not Applicable
	"Arkansas"	"05"	"White County, AR"	"05145"	"2010"	"2010"	"Apr., 2010"	"2010/04"	10	Not Applicable	Not Applicable
	"Arkansas"	"05"	"White County, AR"	"05145"	"2012"	"2012"	"Oct., 2012"	"2012/10"	12	Not Applicable	Not Applicable
	"Arkansas"	"05"	"White County, AR"	"05145"	"2013"	"2013"	"Feb., 2013"	"2013/02"	10	Not Applicable	Not Applicable
	"Arkansas"	"05"	"White County, AR"	"05145"	"2014"	"2014"	"Jul., 2014"	"2014/07"	12	Not Applicable	Not Applicable
	"Arkansas"	"05"	"White County, AR"	"05145"	"2014"	"2014"	"Sep., 2014"	"2014/09"	10	Not Applicable	Not Applicable
	"Arkansas"	"05"	"White County, AR"	"05145"	"2014"	"2014"	"Nov., 2014"	"2014/11"	10	Not Applicable	Not Applicable
	"Arkansas"	"05"	"White County, AR"	"05145"	"2015"	"2015"	"Mar., 2015"	"2015/03"	10	Not Applicable	Not Applicable
	"Arkansas"	"05"	"White County, AR"	"05145"	"2015"	"2015"	"Aug., 2015"	"2015/08"	10	Not Applicable	Not Applicable
	"Arkansas"	"05"	"White County, AR"	"05145"	"2015"	"2015"	"Nov., 2015"	"2015/11"	11	Not Applicable	Not Applicable
	"Arkansas"	"05"	"White County, AR"	"05145"	"2016"	"2016"	"May, 2016"	"2016/05"	11	Not Applicable	Not Applicable
	"Arkansas"	"05"	"White County, AR"	"05145"	"2016"	"2016"	"Sep., 2016"	"2016/09"	10	Not Applicable	Not Applicable
	"Arkansas"	"05"	"White County, AR"	"05145"	"2017"	"2017"	"Mar., 2017"	"2017/03"	10	Not Applicable	Not Applicable
	"Arkansas"	"05"	"White County, AR"	"05145"	"2018"	"2018"	"Jul., 2018"	"2018/07"	13	Not Applicable	Not Applicable
	"Arkansas"	"05"	"White County, AR"	"05145"	"2018"	"2018"	"Nov., 2018"	"2018/11"	10	Not Applicable	Not Applicable
	"Arkansas"	"05"	"White County, AR"	"05145"	"2019"	"2019"	"Dec., 2019"	"2019/12"	12	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Coahoma County, MS"	"28027"	"2011"	"2011"	"Jan., 2011"	"2011/01"	10	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2009"	"2009"	"Jan., 2009"	"2009/01"	12	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2009"	"2009"	"Feb., 2009"	"2009/02"	16	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2009"	"2009"	"Mar., 2009"	"2009/03"	12	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2009"	"2009"	"May, 2009"	"2009/05"	12	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2009"	"2009"	"Jun., 2009"	"2009/06"	12	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2009"	"2009"	"Oct., 2009"	"2009/10"	14	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2009"	"2009"	"Dec., 2009"	"2009/12"	15	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2010"	"2010"	"Jan., 2010"	"2010/01"	13	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2010"	"2010"	"Mar., 2010"	"2010/03"	11	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2010"	"2010"	"May, 2010"	"2010/05"	11	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2010"	"2010"	"Aug., 2010"	"2010/08"	10	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2010"	"2010"	"Oct., 2010"	"2010/10"	10	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2010"	"2010"	"Nov., 2010"	"2010/11"	11	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2010"	"2010"	"Dec., 2010"	"2010/12"	10	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2011"	"2011"	"Jan., 2011"	"2011/01"	12	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2011"	"2011"	"Feb., 2011"	"2011/02"	11	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2011"	"2011"	"Mar., 2011"	"2011/03"	13	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2011"	"2011"	"Apr., 2011"	"2011/04"	10	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2011"	"2011"	"Jul., 2011"	"2011/07"	11	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2011"	"2011"	"Sep., 2011"	"2011/09"	11	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2011"	"2011"	"Dec., 2011"	"2011/12"	13	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2012"	"2012"	"Feb., 2012"	"2012/02"	18	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2012"	"2012"	"Mar., 2012"	"2012/03"	14	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2012"	"2012"	"Apr., 2012"	"2012/04"	10	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2012"	"2012"	"May, 2012"	"2012/05"	16	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2012"	"2012"	"Jun., 2012"	"2012/06"	14	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2012"	"2012"	"Jul., 2012"	"2012/07"	12	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2012"	"2012"	"Aug., 2012"	"2012/08"	12	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2012"	"2012"	"Oct., 2012"	"2012/10"	15	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2012"	"2012"	"Dec., 2012"	"2012/12"	13	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2013"	"2013"	"Jan., 2013"	"2013/01"	10	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2013"	"2013"	"Feb., 2013"	"2013/02"	11	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2013"	"2013"	"Apr., 2013"	"2013/04"	12	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2013"	"2013"	"May, 2013"	"2013/05"	15	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2013"	"2013"	"Jun., 2013"	"2013/06"	11	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2013"	"2013"	"Jul., 2013"	"2013/07"	10	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2013"	"2013"	"Sep., 2013"	"2013/09"	10	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2013"	"2013"	"Oct., 2013"	"2013/10"	16	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2013"	"2013"	"Nov., 2013"	"2013/11"	11	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2013"	"2013"	"Dec., 2013"	"2013/12"	13	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2014"	"2014"	"Jan., 2014"	"2014/01"	18	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2014"	"2014"	"Feb., 2014"	"2014/02"	10	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2014"	"2014"	"Mar., 2014"	"2014/03"	13	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2014"	"2014"	"May, 2014"	"2014/05"	13	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2014"	"2014"	"Jun., 2014"	"2014/06"	10	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2014"	"2014"	"Aug., 2014"	"2014/08"	12	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2014"	"2014"	"Sep., 2014"	"2014/09"	24	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2014"	"2014"	"Oct., 2014"	"2014/10"	15	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2015"	"2015"	"Mar., 2015"	"2015/03"	20	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2015"	"2015"	"May, 2015"	"2015/05"	11	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2015"	"2015"	"Aug., 2015"	"2015/08"	11	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2015"	"2015"	"Sep., 2015"	"2015/09"	10	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2015"	"2015"	"Oct., 2015"	"2015/10"	11	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2015"	"2015"	"Nov., 2015"	"2015/11"	13	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2016"	"2016"	"Jan., 2016"	"2016/01"	11	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2016"	"2016"	"Mar., 2016"	"2016/03"	11	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2016"	"2016"	"Apr., 2016"	"2016/04"	10	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2016"	"2016"	"May, 2016"	"2016/05"	10	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2016"	"2016"	"Jun., 2016"	"2016/06"	10	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2016"	"2016"	"Jul., 2016"	"2016/07"	10	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2016"	"2016"	"Aug., 2016"	"2016/08"	14	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2016"	"2016"	"Oct., 2016"	"2016/10"	12	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2016"	"2016"	"Dec., 2016"	"2016/12"	11	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2017"	"2017"	"Jan., 2017"	"2017/01"	11	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2017"	"2017"	"Feb., 2017"	"2017/02"	12	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2017"	"2017"	"Apr., 2017"	"2017/04"	14	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2017"	"2017"	"May, 2017"	"2017/05"	15	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2017"	"2017"	"Jul., 2017"	"2017/07"	13	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2017"	"2017"	"Aug., 2017"	"2017/08"	14	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2017"	"2017"	"Oct., 2017"	"2017/10"	16	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2017"	"2017"	"Dec., 2017"	"2017/12"	13	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2018"	"2018"	"Jan., 2018"	"2018/01"	10	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2018"	"2018"	"Feb., 2018"	"2018/02"	10	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2018"	"2018"	"Mar., 2018"	"2018/03"	12	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2018"	"2018"	"Apr., 2018"	"2018/04"	13	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2018"	"2018"	"May, 2018"	"2018/05"	13	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2018"	"2018"	"Aug., 2018"	"2018/08"	13	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2018"	"2018"	"Oct., 2018"	"2018/10"	14	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2018"	"2018"	"Nov., 2018"	"2018/11"	12	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2018"	"2018"	"Dec., 2018"	"2018/12"	18	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2019"	"2019"	"Jan., 2019"	"2019/01"	13	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2019"	"2019"	"Mar., 2019"	"2019/03"	13	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2019"	"2019"	"Apr., 2019"	"2019/04"	14	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2019"	"2019"	"Jul., 2019"	"2019/07"	11	Not Applicable	Not Applicable
	"Mississippi"	"28"	"DeSoto County, MS"	"28033"	"2019"	"2019"	"Dec., 2019"	"2019/12"	11	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Forrest County, MS"	"28035"	"2012"	"2012"	"Jul., 2012"	"2012/07"	11	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Forrest County, MS"	"28035"	"2013"	"2013"	"Sep., 2013"	"2013/09"	12	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Forrest County, MS"	"28035"	"2013"	"2013"	"Oct., 2013"	"2013/10"	10	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Forrest County, MS"	"28035"	"2014"	"2014"	"May, 2014"	"2014/05"	11	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Forrest County, MS"	"28035"	"2015"	"2015"	"Feb., 2015"	"2015/02"	10	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Forrest County, MS"	"28035"	"2015"	"2015"	"May, 2015"	"2015/05"	11	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Forrest County, MS"	"28035"	"2015"	"2015"	"Aug., 2015"	"2015/08"	12	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Forrest County, MS"	"28035"	"2016"	"2016"	"Dec., 2016"	"2016/12"	13	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Forrest County, MS"	"28035"	"2017"	"2017"	"Mar., 2017"	"2017/03"	11	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Forrest County, MS"	"28035"	"2017"	"2017"	"Aug., 2017"	"2017/08"	10	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Forrest County, MS"	"28035"	"2019"	"2019"	"Mar., 2019"	"2019/03"	10	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2009"	"2009"	"Jan., 2009"	"2009/01"	17	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2009"	"2009"	"Mar., 2009"	"2009/03"	17	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2009"	"2009"	"Apr., 2009"	"2009/04"	14	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2009"	"2009"	"May, 2009"	"2009/05"	16	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2009"	"2009"	"Jun., 2009"	"2009/06"	12	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2009"	"2009"	"Jul., 2009"	"2009/07"	20	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2009"	"2009"	"Aug., 2009"	"2009/08"	16	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2009"	"2009"	"Sep., 2009"	"2009/09"	16	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2009"	"2009"	"Oct., 2009"	"2009/10"	18	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2009"	"2009"	"Nov., 2009"	"2009/11"	18	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2009"	"2009"	"Dec., 2009"	"2009/12"	16	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2010"	"2010"	"Jan., 2010"	"2010/01"	17	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2010"	"2010"	"Feb., 2010"	"2010/02"	17	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2010"	"2010"	"Mar., 2010"	"2010/03"	18	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2010"	"2010"	"Apr., 2010"	"2010/04"	13	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2010"	"2010"	"May, 2010"	"2010/05"	20	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2010"	"2010"	"Jun., 2010"	"2010/06"	15	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2010"	"2010"	"Jul., 2010"	"2010/07"	18	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2010"	"2010"	"Aug., 2010"	"2010/08"	14	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2010"	"2010"	"Sep., 2010"	"2010/09"	18	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2010"	"2010"	"Oct., 2010"	"2010/10"	16	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2010"	"2010"	"Nov., 2010"	"2010/11"	19	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2010"	"2010"	"Dec., 2010"	"2010/12"	13	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2011"	"2011"	"Jan., 2011"	"2011/01"	17	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2011"	"2011"	"Feb., 2011"	"2011/02"	14	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2011"	"2011"	"Mar., 2011"	"2011/03"	18	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2011"	"2011"	"Apr., 2011"	"2011/04"	17	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2011"	"2011"	"May, 2011"	"2011/05"	19	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2011"	"2011"	"Jun., 2011"	"2011/06"	14	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2011"	"2011"	"Jul., 2011"	"2011/07"	21	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2011"	"2011"	"Aug., 2011"	"2011/08"	12	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2011"	"2011"	"Sep., 2011"	"2011/09"	13	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2011"	"2011"	"Oct., 2011"	"2011/10"	21	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2011"	"2011"	"Nov., 2011"	"2011/11"	18	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2011"	"2011"	"Dec., 2011"	"2011/12"	14	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2012"	"2012"	"Jan., 2012"	"2012/01"	26	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2012"	"2012"	"Feb., 2012"	"2012/02"	18	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2012"	"2012"	"Mar., 2012"	"2012/03"	17	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2012"	"2012"	"Apr., 2012"	"2012/04"	19	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2012"	"2012"	"May, 2012"	"2012/05"	11	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2012"	"2012"	"Jun., 2012"	"2012/06"	13	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2012"	"2012"	"Jul., 2012"	"2012/07"	26	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2012"	"2012"	"Aug., 2012"	"2012/08"	18	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2012"	"2012"	"Sep., 2012"	"2012/09"	21	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2012"	"2012"	"Oct., 2012"	"2012/10"	14	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2012"	"2012"	"Nov., 2012"	"2012/11"	33	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2013"	"2013"	"Jan., 2013"	"2013/01"	19	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2013"	"2013"	"Feb., 2013"	"2013/02"	17	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2013"	"2013"	"Mar., 2013"	"2013/03"	18	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2013"	"2013"	"Apr., 2013"	"2013/04"	15	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2013"	"2013"	"May, 2013"	"2013/05"	23	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2013"	"2013"	"Jun., 2013"	"2013/06"	21	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2013"	"2013"	"Jul., 2013"	"2013/07"	20	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2013"	"2013"	"Aug., 2013"	"2013/08"	18	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2013"	"2013"	"Sep., 2013"	"2013/09"	10	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2013"	"2013"	"Nov., 2013"	"2013/11"	17	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2013"	"2013"	"Dec., 2013"	"2013/12"	21	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2014"	"2014"	"Jan., 2014"	"2014/01"	16	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2014"	"2014"	"Feb., 2014"	"2014/02"	18	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2014"	"2014"	"Mar., 2014"	"2014/03"	27	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2014"	"2014"	"Apr., 2014"	"2014/04"	16	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2014"	"2014"	"May, 2014"	"2014/05"	14	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2014"	"2014"	"Jun., 2014"	"2014/06"	14	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2014"	"2014"	"Jul., 2014"	"2014/07"	18	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2014"	"2014"	"Aug., 2014"	"2014/08"	20	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2014"	"2014"	"Sep., 2014"	"2014/09"	12	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2014"	"2014"	"Oct., 2014"	"2014/10"	20	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2014"	"2014"	"Nov., 2014"	"2014/11"	21	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2014"	"2014"	"Dec., 2014"	"2014/12"	21	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2015"	"2015"	"Jan., 2015"	"2015/01"	32	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2015"	"2015"	"Feb., 2015"	"2015/02"	15	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2015"	"2015"	"Mar., 2015"	"2015/03"	24	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2015"	"2015"	"Apr., 2015"	"2015/04"	17	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2015"	"2015"	"May, 2015"	"2015/05"	20	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2015"	"2015"	"Jun., 2015"	"2015/06"	17	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2015"	"2015"	"Jul., 2015"	"2015/07"	22	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"2015"	"2015"	"Aug., 2015"	"2015/08"	16	Not Applicable	Not Applicable
